CA,2010,2,408.25
CA,2010,3,410.50
CA,2010,4,405.98
CA,2011,1,391.46
CA,2011,2,385.17
CA,2011,3,386.77
CA,2011,4,385.59
CA,2012,1,381.30
CA,2012,2,381.93
CA,2012,3,390.86
CA,2012,4,399.16
CA,2013,1,407.58
CA,2013,2,426.28
CA,2013,3,447.24
CA,2013,4,462.08
CA,2014,1,471.71
CA,2014,2,484.48
CA,2014,3,494.61
CA,2014,4,500.22
CA,2015,1,505.47
CA,2015,2,516.79
CA,2015,3,529.98
CA,2015,4,537.29
CA,2016,1,544.33
CA,2016,2,553.97
CA,2016,3,566.10
CA,2016,4,572.91
CA,2017,1,578.85
CA,2017,2,590.88
CA,2017,3,602.65
CA,2017,4,611.28
CA,2018,1,621.73
CA,2018,2,633.59
CA,2018,3,641.58
CA,2018,4,641.51
CA,2019,1,645.68
CA,2019,2,652.26
CA,2019,3,659.16
CA,2019,4,663.45
CA,2020,1,669.69
CA,2020,2,677.37
CA,2020,3,685.31
CA,2020,4,699.46
CA,2021,1,719.04
CA,2021,2,761.72
CA,2021,3,801.39
CA,2021,4,833.86
CA,2022,1,867.81
CA,2022,2,921.13
CA,2022,3,915.45
CA,2022,4,891.69
CA,2023,1,888.87
CA,2023,2,911.51
CA,2023,3,923.45
CA,2023,4,926.65
CA,2024,1,941.18
CA,2024,2,956.39
CA,2024,3,965.29
CA,2024,4,968.88
CO,1975,1,54.34
CO,1975,2,54.65
CO,1975,3,55.20
CO,1975,4,54.68
CO,1976,1,54.99
CO,1976,2,59.81
CO,1976,3,59.70
CO,1976,4,62.10
CO,1977,1,64.59
CO,1977,2,65.37
CO,1977,3,68.99
CO,1977,4,72.87
CO,1978,1,75.87
CO,1978,2,79.90
CO,1978,3,83.95
CO,1978,4,87.34
CO,1979,1,91.66
CO,1979,2,94.40
CO,1979,3,97.39
CO,1979,4,99.18
CO,1980,1,100.00
CO,1980,2,102.11
CO,1980,3,107.00
CO,1980,4,106.32
CO,1981,1,106.34
CO,1981,2,108.35
CO,1981,3,114.31
CO,1981,4,110.37
CO,1982,1,119.41
CO,1982,2,120.54
CO,1982,3,122.55
CO,1982,4,126.19
CO,1983,1,125.92
CO,1983,2,124.97
CO,1983,3,126.15
CO,1983,4,121.72
CO,1984,1,125.82
CO,1984,2,125.24
CO,1984,3,125.50
CO,1984,4,123.20
CO,1985,1,126.15
CO,1985,2,125.25
CO,1985,3,126.33
CO,1985,4,123.84
CO,1986,1,128.53
CO,1986,2,129.20
CO,1986,3,128.40
CO,1986,4,127.70
CO,1987,1,129.44
CO,1987,2,127.90
CO,1987,3,125.21
CO,1987,4,124.12
CO,1988,1,125.19
CO,1988,2,124.84
CO,1988,3,123.57
CO,1988,4,123.11
CO,1989,1,123.20
CO,1989,2,124.21
CO,1989,3,126.61
CO,1989,4,126.08
CO,1990,1,126.75
CO,1990,2,127.80
CO,1990,3,128.77
CO,1990,4,129.06
CO,1991,1,130.54
CO,1991,2,132.17
CO,1991,3,133.37
CO,1991,4,135.61
CO,1992,1,137.52
CO,1992,2,140.60
CO,1992,3,143.67
CO,1992,4,146.37
CO,1993,1,149.07
CO,1993,2,152.70
CO,1993,3,157.03
CO,1993,4,160.92
CO,1994,1,165.62
CO,1994,2,173.25
CO,1994,3,177.57
CO,1994,4,179.06
CO,1995,1,182.33
CO,1995,2,185.95
CO,1995,3,189.64
CO,1995,4,192.54
CO,1996,1,194.92
CO,1996,2,197.41
CO,1996,3,199.60
CO,1996,4,202.36
CO,1997,1,204.48
CO,1997,2,207.14
CO,1997,3,210.46
CO,1997,4,213.74
CO,1998,1,216.75
CO,1998,2,219.37
CO,1998,3,223.36
CO,1998,4,226.09
CO,1999,1,230.45
CO,1999,2,237.55
CO,1999,3,245.39
CO,1999,4,249.63
CO,2000,1,259.04
CO,2000,2,265.39
CO,2000,3,272.37
CO,2000,4,278.46
CO,2001,1,286.25
CO,2001,2,292.08
CO,2001,3,297.47
CO,2001,4,299.89
CO,2002,1,303.38
CO,2002,2,306.71
CO,2002,3,311.10
CO,2002,4,312.99
CO,2003,1,313.89
CO,2003,2,315.23
CO,2003,3,316.68
CO,2003,4,320.29
CO,2004,1,322.74
CO,2004,2,325.17
CO,2004,3,329.74
CO,2004,4,332.90
CO,2005,1,336.45
CO,2005,2,341.40
CO,2005,3,346.71
CO,2005,4,350.16
CO,2006,1,351.20
CO,2006,2,353.00
CO,2006,3,354.57
CO,2006,4,357.90
CO,2007,1,358.79
CO,2007,2,359.70
CO,2007,3,357.44
CO,2007,4,358.34
CO,2008,1,360.23
CO,2008,2,358.08
CO,2008,3,350.98
CO,2008,4,352.05
CO,2009,1,358.56
CO,2009,2,352.73
CO,2009,3,344.38
CO,2009,4,343.45
CO,2010,1,339.54
CO,2010,2,335.64
CO,2010,3,339.79
CO,2010,4,338.29
CO,2011,1,329.78
CO,2011,2,323.83
CO,2011,3,327.17
CO,2011,4,330.09
CO,2012,1,328.33
