"State","Year","X61.63","state_name","base_price_1980","avg_housing_prices"
"MI",2003,291.28,"Michigan",39000,113599.2
"MI",2004,302.46,"Michigan",39000,117959.4
"MI",2005,314.74,"Michigan",39000,122748.6
"MI",2006,317,"Michigan",39000,123630
"MI",2007,308.43,"Michigan",39000,120287.7
"MI",2008,291.11,"Michigan",39000,113532.9
"MI",2009,270.56,"Michigan",39000,105518.4
"MI",2010,239.16,"Michigan",39000,93272.4
"MI",2011,229.09,"Michigan",39000,89345.1
"MI",2012,227.1,"Michigan",39000,88569
"MI",2013,236.25,"Michigan",39000,92137.5
"MI",2014,250.96,"Michigan",39000,97874.4
"MI",2015,267.7,"Michigan",39000,104403
"MI",2016,281.6,"Michigan",39000,109824
"MI",2017,298.94,"Michigan",39000,116586.6
"MI",2018,318.95,"Michigan",39000,124390.5
"MI",2019,337,"Michigan",39000,131430
"MI",2020,353.89,"Michigan",39000,138017.1
"MI",2021,381.05,"Michigan",39000,148609.5
"MI",2022,444,"Michigan",39000,173160
"MI",2023,474.74,"Michigan",39000,185148.6
"MI",2024,514.16,"Michigan",39000,200522.4
"MN",1975,56.18,"Minnesota",53100,29831.58
"MN",1976,63.01,"Minnesota",53100,33458.31
"MN",1977,66.84,"Minnesota",53100,35492.04
"MN",1978,76.58,"Minnesota",53100,40663.98
"MN",1979,91.48,"Minnesota",53100,48575.88
"MN",1980,100,"Minnesota",53100,53100
"MN",1981,101.08,"Minnesota",53100,53673.48
"MN",1982,89.45,"Minnesota",53100,47497.95
"MN",1983,109.81,"Minnesota",53100,58309.11
"MN",1984,113.53,"Minnesota",53100,60284.43
"MN",1985,116.75,"Minnesota",53100,61994.25
"MN",1986,121.27,"Minnesota",53100,64394.37
"MN",1987,126.78,"Minnesota",53100,67320.18
"MN",1988,131.72,"Minnesota",53100,69943.32
"MN",1989,134.81,"Minnesota",53100,71584.11
"MN",1990,139.43,"Minnesota",53100,74037.33
"MN",1991,142.18,"Minnesota",53100,75497.58
"MN",1992,146.88,"Minnesota",53100,77993.28
"MN",1993,151.68,"Minnesota",53100,80542.08
"MN",1994,157.66,"Minnesota",53100,83717.46
"MN",1995,163.87,"Minnesota",53100,87014.97
"MN",1996,174.45,"Minnesota",53100,92632.95
"MN",1997,181.55,"Minnesota",53100,96403.05
"MN",1998,192.64,"Minnesota",53100,102291.84
"MN",1999,203.61,"Minnesota",53100,108116.91
"MN",2000,225.42,"Minnesota",53100,119698.02
"MN",2001,248.91,"Minnesota",53100,132171.21
"MN",2002,272.38,"Minnesota",53100,144633.78
"MN",2003,294.13,"Minnesota",53100,156183.03
"MN",2004,319.26,"Minnesota",53100,169527.06
"MN",2005,348.05,"Minnesota",53100,184814.55
"MN",2006,367.5,"Minnesota",53100,195142.5
"MN",2007,371.73,"Minnesota",53100,197388.63
"MN",2008,360.21,"Minnesota",53100,191271.51
"MN",2009,343.57,"Minnesota",53100,182435.67
"MN",2010,311.15,"Minnesota",53100,165220.65
"MN",2011,298.19,"Minnesota",53100,158338.89
"MN",2012,292.58,"Minnesota",53100,155359.98
"MN",2013,299.71,"Minnesota",53100,159146.01
"MN",2014,313.82,"Minnesota",53100,166638.42
"MN",2015,326.88,"Minnesota",53100,173573.28
"MN",2016,341.58,"Minnesota",53100,181378.98
"MN",2017,360.04,"Minnesota",53100,191181.24
"MN",2018,382.4,"Minnesota",53100,203054.4
"MN",2019,399.82,"Minnesota",53100,212304.42
"MN",2020,418.3,"Minnesota",53100,222117.3
"MN",2021,445.14,"Minnesota",53100,236369.34
"MN",2022,510.91,"Minnesota",53100,271293.21
"MN",2023,536.37,"Minnesota",53100,284812.47
"MN",2024,563.76,"Minnesota",53100,299356.56
"MO",1975,65.51,"Missouri",36700,24042.17
"MO",1976,67.16,"Missouri",36700,24647.72
"MO",1977,71.47,"Missouri",36700,26229.49
"MO",1978,82.61,"Missouri",36700,30317.87
"MO",1979,96.09,"Missouri",36700,35265.03
"MO",1980,100,"Missouri",36700,36700
"MO",1981,103.29,"Missouri",36700,37907.43
"MO",1982,103.18,"Missouri",36700,37867.06
"MO",1983,105.5,"Missouri",36700,38718.5
"MO",1984,113.12,"Missouri",36700,41515.04
"MO",1985,120.23,"Missouri",36700,44124.41
"MO",1986,127.41,"Missouri",36700,46759.47
"MO",1987,135.83,"Missouri",36700,49849.61
"MO",1988,140.78,"Missouri",36700,51666.26
"MO",1989,143.61,"Missouri",36700,52704.87
"MO",1990,146.84,"Missouri",36700,53890.28
"MO",1991,147.33,"Missouri",36700,54070.11
"MO",1992,150.97,"Missouri",36700,55405.99
"MO",1993,153.49,"Missouri",36700,56330.83
"MO",1994,158.54,"Missouri",36700,58184.18
"MO",1995,166.43,"Missouri",36700,61079.81
"MO",1996,173.65,"Missouri",36700,63729.55
"MO",1997,180.97,"Missouri",36700,66415.99
"MO",1998,188.44,"Missouri",36700,69157.48
"MO",1999,196.63,"Missouri",36700,72163.21
"MO",2000,207.87,"Missouri",36700,76288.29
"MO",2001,220.07,"Missouri",36700,80765.69
"MO",2002,232.63,"Missouri",36700,85375.21
"MO",2003,243.62,"Missouri",36700,89408.54
"MO",2004,257.07,"Missouri",36700,94344.69
"MO",2005,274.61,"Missouri",36700,100781.87
"MO",2006,289.48,"Missouri",36700,106239.16
"MO",2007,297.47,"Missouri",36700,109171.49
"MO",2008,297.83,"Missouri",36700,109303.61
"MO",2009,291.96,"Missouri",36700,107149.32
"MO",2010,277.11,"Missouri",36700,101699.37
"MO",2011,269.43,"Missouri",36700,98880.81
"MO",2012,267.87,"Missouri",36700,98308.29
"MO",2013,267.4,"Missouri",36700,98135.8
"MO",2014,268.49,"Missouri",36700,98535.83
"MO",2015,280.12,"Missouri",36700,102804.04
"MO",2016,290.6,"Missouri",36700,106650.2
"MO",2017,301.75,"Missouri",36700,110742.25
"MO",2018,318.57,"Missouri",36700,116915.19
"MO",2019,332.5,"Missouri",36700,122027.5
"MO",2020,351.14,"Missouri",36700,128868.38
"MO",2021,374.94,"Missouri",36700,137602.98
"MO",2022,442.26,"Missouri",36700,162309.42
"MO",2023,482.05,"Missouri",36700,176912.35
"MO",2024,516.62,"Missouri",36700,189599.54
"MS",1975,75.07,"Mississippi",31400,23571.98
"MS",1976,73.64,"Mississippi",31400,23122.96
"MS",1977,75.38,"Mississippi",31400,23669.32
"MS",1978,85.92,"Mississippi",31400,26978.88
"MS",1979,98.48,"Mississippi",31400,30922.72
"MS",1980,100,"Mississippi",31400,31400
"MS",1981,94.55,"Mississippi",31400,29688.7
"MS",1982,103.24,"Mississippi",31400,32417.36
"MS",1983,112.39,"Mississippi",31400,35290.46
"MS",1984,118.5,"Mississippi",31400,37209
"MS",1985,119.93,"Mississippi",31400,37658.02
"MS",1986,123.84,"Mississippi",31400,38885.76
"MS",1987,126.14,"Mississippi",31400,39607.96
"MS",1988,122.23,"Mississippi",31400,38380.22
"MS",1989,119.55,"Mississippi",31400,37538.7
"MS",1990,126.34,"Mississippi",31400,39670.76
"MS",1991,127.28,"Mississippi",31400,39965.92
"MS",1992,131.46,"Mississippi",31400,41278.44
"MS",1993,133.55,"Mississippi",31400,41934.7
"MS",1994,140.67,"Mississippi",31400,44170.38
"MS",1995,146.59,"Mississippi",31400,46029.26
"MS",1996,154.69,"Mississippi",31400,48572.66
"MS",1997,159.99,"Mississippi",31400,50236.86
"MS",1998,167.94,"Mississippi",31400,52733.16
"MS",1999,176.17,"Mississippi",31400,55317.38
"MS",2000,181.11,"Mississippi",31400,56868.54
"MS",2001,191.19,"Mississippi",31400,60033.66
"MS",2002,196.55,"Mississippi",31400,61716.7
"MS",2003,202.79,"Mississippi",31400,63676.06
"MS",2004,209,"Mississippi",31400,65626
"MS",2005,218.35,"Mississippi",31400,68561.9
"MS",2006,236.27,"Mississippi",31400,74188.78
"MS",2007,256.22,"Mississippi",31400,80453.08
"MS",2008,260.02,"Mississippi",31400,81646.28
"MS",2009,256.63,"Mississippi",31400,80581.82
"MS",2010,245.05,"Mississippi",31400,76945.7
"MS",2011,237.74,"Mississippi",31400,74650.36
"MS",2012,238.86,"Mississippi",31400,75002.04
"MS",2013,238.74,"Mississippi",31400,74964.36
"MS",2014,239.43,"Mississippi",31400,75181.02
"MS",2015,246.82,"Mississippi",31400,77501.48
"MS",2016,252.32,"Mississippi",31400,79228.48
"MS",2017,259.13,"Mississippi",31400,81366.82
"MS",2018,265.95,"Mississippi",31400,83508.3
"MS",2019,272.66,"Mississippi",31400,85615.24
"MS",2020,284.44,"Mississippi",31400,89314.16
"MS",2021,298.53,"Mississippi",31400,93738.42
"MS",2022,345.18,"Mississippi",31400,108386.52
"MS",2023,373.87,"Mississippi",31400,117395.18
"MS",2024,391.6,"Mississippi",31400,122962.4
"MT",1975,56.53,"Montana",46500,26286.45
"MT",1976,59.08,"Montana",46500,27472.2
"MT",1977,65.61,"Montana",46500,30508.65
"MT",1978,89.67,"Montana",46500,41696.55
"MT",1979,93.92,"Montana",46500,43672.8
"MT",1980,100,"Montana",46500,46500
"MT",1981,94.79,"Montana",46500,44077.35
"MT",1982,104.38,"Montana",46500,48536.7
"MT",1983,98.19,"Montana",46500,45658.35
"MT",1984,122.32,"Montana",46500,56878.8
"MT",1985,115.05,"Montana",46500,53498.25
"MT",1986,116.66,"Montana",46500,54246.9
"MT",1987,109.67,"Montana",46500,50996.55
"MT",1988,109.09,"Montana",46500,50726.85
"MT",1989,110.44,"Montana",46500,51354.6
"MT",1990,113.93,"Montana",46500,52977.45
"MT",1991,119.14,"Montana",46500,55400.1
"MT",1992,131.62,"Montana",46500,61203.3
"MT",1993,144.49,"Montana",46500,67187.85
"MT",1994,158.47,"Montana",46500,73688.55
"MT",1995,172.02,"Montana",46500,79989.3
"MT",1996,183.3,"Montana",46500,85234.5
"MT",1997,189.01,"Montana",46500,87889.65
"MT",1998,197.05,"Montana",46500,91628.25
"MT",1999,200.53,"Montana",46500,93246.45
"MT",2000,207.39,"Montana",46500,96436.35
"MT",2001,219.45,"Montana",46500,102044.25
"MT",2002,230.66,"Montana",46500,107256.9
"MT",2003,241.95,"Montana",46500,112506.75
"MT",2004,263.46,"Montana",46500,122508.9
"MT",2005,292.99,"Montana",46500,136240.35
"MT",2006,330.68,"Montana",46500,153766.2
"MT",2007,362.9,"Montana",46500,168748.5
"MT",2008,377.72,"Montana",46500,175639.8
"MT",2009,374.81,"Montana",46500,174286.65
"MT",2010,351.9,"Montana",46500,163633.5
"MT",2011,340.86,"Montana",46500,158499.9
"MT",2012,344.49,"Montana",46500,160187.85
"MT",2013,355,"Montana",46500,165075
"MT",2014,367.41,"Montana",46500,170845.65
"MT",2015,382.42,"Montana",46500,177825.3
"MT",2016,399.16,"Montana",46500,185609.4
"MT",2017,417.24,"Montana",46500,194016.6
"MT",2018,438.22,"Montana",46500,203772.3
"MT",2019,459.85,"Montana",46500,213830.25
"MT",2020,488.86,"Montana",46500,227319.9
"MT",2021,536.89,"Montana",46500,249653.85
"MT",2022,678.57,"Montana",46500,315535.05
"MT",2023,742.48,"Montana",46500,345253.2
"MT",2024,787.65,"Montana",46500,366257.25
"NC",1975,66.04,"North Carolina",36000,23774.4
"NC",1976,68.72,"North Carolina",36000,24739.2
"NC",1977,75.06,"North Carolina",36000,27021.6
"NC",1978,83.05,"North Carolina",36000,29898
"NC",1979,90.1,"North Carolina",36000,32436
"NC",1980,100,"North Carolina",36000,36000
"NC",1981,106.26,"North Carolina",36000,38253.6
"NC",1982,106.69,"North Carolina",36000,38408.4
"NC",1983,112.98,"North Carolina",36000,40672.8
"NC",1984,118.24,"North Carolina",36000,42566.4
"NC",1985,127.93,"North Carolina",36000,46054.8
"NC",1986,136.12,"North Carolina",36000,49003.2
"NC",1987,145.76,"North Carolina",36000,52473.6
"NC",1988,151.92,"North Carolina",36000,54691.2
"NC",1989,156.95,"North Carolina",36000,56502
"NC",1990,161.32,"North Carolina",36000,58075.2
"NC",1991,164.11,"North Carolina",36000,59079.6
"NC",1992,169.09,"North Carolina",36000,60872.4
"NC",1993,172.71,"North Carolina",36000,62175.6
"NC",1994,179.1,"North Carolina",36000,64476
"NC",1995,188.02,"North Carolina",36000,67687.2
"NC",1996,198.13,"North Carolina",36000,71326.8
"NC",1997,206.41,"North Carolina",36000,74307.6
"NC",1998,217.67,"North Carolina",36000,78361.2
"NC",1999,226.44,"North Carolina",36000,81518.4
"NC",2000,233.27,"North Carolina",36000,83977.2
"NC",2001,247.13,"North Carolina",36000,88966.8
"NC",2002,255.14,"North Carolina",36000,91850.4
"NC",2003,263.68,"North Carolina",36000,94924.8
"NC",2004,272.19,"North Carolina",36000,97988.4
"NC",2005,286.86,"North Carolina",36000,103269.6
"NC",2006,308.42,"North Carolina",36000,111031.2
"NC",2007,328.83,"North Carolina",36000,118378.8
"NC",2008,338.68,"North Carolina",36000,121924.8
"NC",2009,337.66,"North Carolina",36000,121557.6
"NC",2010,315.1,"North Carolina",36000,113436
"NC",2011,305.84,"North Carolina",36000,110102.4
"NC",2012,298.04,"North Carolina",36000,107294.4
"NC",2013,298.12,"North Carolina",36000,107323.2
"NC",2014,301.01,"North Carolina",36000,108363.6
"NC",2015,314.17,"North Carolina",36000,113101.2
"NC",2016,327.07,"North Carolina",36000,117745.2
"NC",2017,341.51,"North Carolina",36000,122943.6
"NC",2018,364.69,"North Carolina",36000,131288.4
"NC",2019,386.42,"North Carolina",36000,139111.2
"NC",2020,408.96,"North Carolina",36000,147225.6
"NC",2021,441.5,"North Carolina",36000,158940
"NC",2022,547.16,"North Carolina",36000,196977.6
"NC",2023,615.19,"North Carolina",36000,221468.4
"NC",2024,659.08,"North Carolina",36000,237268.8
"ND",1975,67.54,"North Dakota",43900,29650.06
"ND",1976,74.63,"North Dakota",43900,32762.57
"ND",1977,81.7,"North Dakota",43900,35866.3
"ND",1978,88.02,"North Dakota",43900,38640.78
"ND",1979,99.53,"North Dakota",43900,43693.67
"ND",1980,100,"North Dakota",43900,43900
"ND",1981,104.99,"North Dakota",43900,46090.61
"ND",1982,99.07,"North Dakota",43900,43491.73
"ND",1983,99.22,"North Dakota",43900,43557.58
"ND",1984,118.09,"North Dakota",43900,51841.51
"ND",1985,109.26,"North Dakota",43900,47965.14
"ND",1986,112.76,"North Dakota",43900,49501.64
"ND",1987,112.83,"North Dakota",43900,49532.37
"ND",1988,107.28,"North Dakota",43900,47095.92
"ND",1989,108.68,"North Dakota",43900,47710.52
"ND",1990,110.84,"North Dakota",43900,48658.76
"ND",1991,112.85,"North Dakota",43900,49541.15
"ND",1992,117.64,"North Dakota",43900,51643.96
"ND",1993,120.9,"North Dakota",43900,53075.1
"ND",1994,128.46,"North Dakota",43900,56393.94
"ND",1995,136.61,"North Dakota",43900,59971.79
"ND",1996,143.83,"North Dakota",43900,63141.37
"ND",1997,145.41,"North Dakota",43900,63834.99
"ND",1998,152.87,"North Dakota",43900,67109.93
"ND",1999,157.1,"North Dakota",43900,68966.9
"ND",2000,158.45,"North Dakota",43900,69559.55
"ND",2001,166.73,"North Dakota",43900,73194.47
"ND",2002,172.56,"North Dakota",43900,75753.84
"ND",2003,181,"North Dakota",43900,79459
"ND",2004,191.97,"North Dakota",43900,84274.83
"ND",2005,206.31,"North Dakota",43900,90570.09
"ND",2006,221.32,"North Dakota",43900,97159.48
"ND",2007,236.06,"North Dakota",43900,103630.34
"ND",2008,245.16,"North Dakota",43900,107625.24
"ND",2009,250.04,"North Dakota",43900,109767.56
"ND",2010,251.55,"North Dakota",43900,110430.45
"ND",2011,257.98,"North Dakota",43900,113253.22
"ND",2012,268.85,"North Dakota",43900,118025.15
"ND",2013,293.04,"North Dakota",43900,128644.56
"ND",2014,318.13,"North Dakota",43900,139659.07
"ND",2015,338.71,"North Dakota",43900,148693.69
"ND",2016,348.94,"North Dakota",43900,153184.66
"ND",2017,356.17,"North Dakota",43900,156358.63
"ND",2018,358.95,"North Dakota",43900,157579.05
"ND",2019,364.66,"North Dakota",43900,160085.74
"ND",2020,375.78,"North Dakota",43900,164967.42
"ND",2021,385.74,"North Dakota",43900,169339.86
"ND",2022,424.7,"North Dakota",43900,186443.3
"ND",2023,455.21,"North Dakota",43900,199837.19
"ND",2024,478.33,"North Dakota",43900,209986.87
"NE",1975,63.63,"Nebraska",38000,24179.4
"NE",1976,67.46,"Nebraska",38000,25634.8
"NE",1977,72.31,"Nebraska",38000,27477.8
"NE",1978,78.93,"Nebraska",38000,29993.4
"NE",1979,92.76,"Nebraska",38000,35248.8
"NE",1980,100,"Nebraska",38000,38000
"NE",1981,101.46,"Nebraska",38000,38554.8
"NE",1982,106.32,"Nebraska",38000,40401.6
"NE",1983,108.93,"Nebraska",38000,41393.4
"NE",1984,110.47,"Nebraska",38000,41978.6
"NE",1985,111.58,"Nebraska",38000,42400.4
"NE",1986,115.55,"Nebraska",38000,43909
"NE",1987,117.62,"Nebraska",38000,44695.6
"NE",1988,117.21,"Nebraska",38000,44539.8
"NE",1989,119.61,"Nebraska",38000,45451.8
"NE",1990,123.82,"Nebraska",38000,47051.6
"NE",1991,128.32,"Nebraska",38000,48761.6
"NE",1992,133.38,"Nebraska",38000,50684.4
"NE",1993,139.52,"Nebraska",38000,53017.6
"NE",1994,147.55,"Nebraska",38000,56069
"NE",1995,157.87,"Nebraska",38000,59990.6
"NE",1996,166.14,"Nebraska",38000,63133.2
"NE",1997,174.67,"Nebraska",38000,66374.6
"NE",1998,184.25,"Nebraska",38000,70015
"NE",1999,191.84,"Nebraska",38000,72899.2
"NE",2000,198.68,"Nebraska",38000,75498.4
"NE",2001,207.48,"Nebraska",38000,78842.4
"NE",2002,214.94,"Nebraska",38000,81677.2
"NE",2003,220.99,"Nebraska",38000,83976.2
"NE",2004,229.43,"Nebraska",38000,87183.4
"NE",2005,240.93,"Nebraska",38000,91553.4
"NE",2006,247.18,"Nebraska",38000,93928.4
"NE",2007,251.88,"Nebraska",38000,95714.4
"NE",2008,254.14,"Nebraska",38000,96573.2
"NE",2009,253.25,"Nebraska",38000,96235
"NE",2010,247.22,"Nebraska",38000,93943.6
"NE",2011,247.76,"Nebraska",38000,94148.8
"NE",2012,250.61,"Nebraska",38000,95231.8
"NE",2013,254.87,"Nebraska",38000,96850.6
"NE",2014,260.75,"Nebraska",38000,99085
"NE",2015,272.36,"Nebraska",38000,103496.8
"NE",2016,282.45,"Nebraska",38000,107331
"NE",2017,298.11,"Nebraska",38000,113281.8
"NE",2018,315.11,"Nebraska",38000,119741.8
"NE",2019,331.8,"Nebraska",38000,126084
"NE",2020,348.36,"Nebraska",38000,132376.8
"NE",2021,369.26,"Nebraska",38000,140318.8
"NE",2022,429.58,"Nebraska",38000,163240.4
"NE",2023,474.75,"Nebraska",38000,180405
"NE",2024,503.33,"Nebraska",38000,191265.4
"NH",1975,67.33,"New Hampshire",48000,32318.4
"NH",1976,72.13,"New Hampshire",48000,34622.4
"NH",1977,71.49,"New Hampshire",48000,34315.2
"NH",1978,75.79,"New Hampshire",48000,36379.2
"NH",1979,89.39,"New Hampshire",48000,42907.2
"NH",1980,100,"New Hampshire",48000,48000
"NH",1981,98.37,"New Hampshire",48000,47217.6
"NH",1982,106.55,"New Hampshire",48000,51144
"NH",1983,109.37,"New Hampshire",48000,52497.6
"NH",1984,122.52,"New Hampshire",48000,58809.6
"NH",1985,142.2,"New Hampshire",48000,68256
"NH",1986,178.78,"New Hampshire",48000,85814.4
"NH",1987,212.43,"New Hampshire",48000,101966.4
"NH",1988,227.22,"New Hampshire",48000,109065.6
"NH",1989,230.16,"New Hampshire",48000,110476.8
"NH",1990,226.34,"New Hampshire",48000,108643.2
"NH",1991,201.96,"New Hampshire",48000,96940.8
"NH",1992,195.11,"New Hampshire",48000,93652.8
"NH",1993,188.33,"New Hampshire",48000,90398.4
"NH",1994,191.9,"New Hampshire",48000,92112
"NH",1995,185.98,"New Hampshire",48000,89270.4
"NH",1996,195.93,"New Hampshire",48000,94046.4
"NH",1997,200.17,"New Hampshire",48000,96081.6
"NH",1998,211.42,"New Hampshire",48000,101481.6
"NH",1999,226.55,"New Hampshire",48000,108744
"NH",2000,254.39,"New Hampshire",48000,122107.2
"NH",2001,286.8,"New Hampshire",48000,137664
"NH",2002,320.94,"New Hampshire",48000,154051.2
"NH",2003,355.89,"New Hampshire",48000,170827.2
"NH",2004,391.12,"New Hampshire",48000,187737.6
"NH",2005,438.85,"New Hampshire",48000,210648
"NH",2006,469.15,"New Hampshire",48000,225192
"NH",2007,466.29,"New Hampshire",48000,223819.2
"NH",2008,455.41,"New Hampshire",48000,218596.8
"NH",2009,428.09,"New Hampshire",48000,205483.2
"NH",2010,396.36,"New Hampshire",48000,190252.8
"NH",2011,386.9,"New Hampshire",48000,185712
"NH",2012,378.51,"New Hampshire",48000,181684.8
"NH",2013,377.46,"New Hampshire",48000,181180.8
